time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1415,943.3364,774.7164,-90.1066,0.001,-179.9999,-2.3923,-1.4178,-3.0434,0.2253,-0.1764,0.0275,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1407,943.3341,774.7164,-90.1066,0.0006,179.9999,-2.2876,-1.6137,-2.2111,0.2373,-0.164,0.0175,-0.0667,-0.1917,0.0,0.0,-0.0333,-0.0167
0.024,339.1415,943.3364,774.7164,-90.1066,0.001,-179.9999,-2.412,-1.5061,-2.3957,0.2197,-0.1938,0.0251,0.0667,0.1917,0.0,0.0,0.0333,0.0167
0.036,339.1407,943.3341,774.7164,-90.1066,0.0006,179.9999,-2.3312,-1.4888,-2.4415,0.2243,-0.209,0.0205,-0.0667,-0.1917,0.0,0.0,-0.0333,-0.0167
0.048,339.1415,943.3364,774.7164,-90.1066,0.001,-179.9999,-2.2322,-1.4827,-2.1508,0.2106,-0.181,0.0197,0.0667,0.1917,0.0,0.0,0.0333,0.0167
0.06,339.1414,943.3361,774.7187,-90.1066,0.0011,-179.9999,-2.3585,-1.5792,-2.5782,0.2306,-0.1858,0.0226,-0.0083,-0.025,0.1917,0.0,0.0083,0.0
0.072,339.1407,943.3341,774.7164,-90.1066,0.0006,179.9999,-2.4815,-1.4904,-2.3689,0.2138,-0.1612,0.0203,-0.0583,-0.1667,-0.1917,0.0,-0.0417,-0.0167
0.084,339.1378,943.3351,774.7164,-90.1064,0.0006,179.9999,-2.249,-1.548,-2.7086,0.219,-0.1922,0.0181,-0.2417,0.0833,0.0,0.0167,0.0,0.0
0.096,339.1406,943.3338,774.7187,-90.1066,0.0008,-180.0,-2.326,-1.6997,-2.193,0.2515,-0.2137,0.0198,0.2333,-0.1083,0.1917,-0.0167,0.0167,0.0083
0.108,339.1414,943.3361,774.7187,-90.1066,0.0011,-179.9999,-2.2842,-1.3278,-2.4843,0.2097,-0.1688,0.0285,0.0667,0.1917,0.0,0.0,0.025,-0.0083
0.12,339.1406,943.3338,774.7187,-90.1066,0.0008,-180.0,-2.3433,-1.558,-2.3241,0.2428,-0.1911,0.0215,-0.0667,-0.1917,0.0,0.0,-0.025,0.0083
0.132,339.1407,943.3341,774.7164,-90.1066,0.0006,179.9999,-2.4486,-1.4814,-3.2546,0.2143,-0.1966,0.0214,0.0083,0.025,-0.1917,0.0,-0.0167,-0.0083
0.144,339.1406,943.3338,774.7187,-90.1066,0.0008,-180.0,-2.1064,-1.5083,-2.8385,0.2177,-0.1864,0.02,-0.0083,-0.025,0.1917,0.0,0.0167,0.0083
0.156,339.1407,943.3341,774.7164,-90.1066,0.0006,179.9999,-2.4016,-1.539,-2.2714,0.2253,-0.214,0.0177,0.0083,0.025,-0.1917,0.0,-0.0167,-0.0083
0.168,339.1378,943.3351,774.7164,-90.1064,0.0006,179.9999,-2.219,-1.4454,-2.1943,0.2245,-0.1753,0.0238,-0.2417,0.0833,0.0,0.0167,0.0,0.0
0.18,339.1407,943.3341,774.7164,-90.1066,0.0006,179.9999,-2.3421,-1.5504,-2.7473,0.2221,-0.1928,0.0206,0.2417,-0.0833,0.0,-0.0167,0.0,0.0
0.192,339.1401,943.3325,774.7145,-90.1066,0.0004,179.9999,-2.349,-1.6275,-3.393,0.2228,-0.1848,0.0213,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0
0.204,339.1406,943.3338,774.7187,-90.1066,0.0008,-180.0,-2.3029,-1.6143,-2.4995,0.2376,-0.1906,0.0184,0.0417,0.1083,0.35,0.0,0.0333,0.0083
0.216,339.14,943.3322,774.7168,-90.1066,0.0006,179.9999,-2.3554,-1.4874,-2.7409,0.2289,-0.1977,0.0248,-0.05,-0.1333,-0.1583,0.0,-0.0167,-0.0083
0.228,339.14,943.3322,774.7168,-90.1066,0.0006,179.9999,-2.1257,-1.4788,-2.2374,0.2195,-0.1805,0.0224,0.0,0.0,0.0,0.0,0.0,0.0
0.24,339.1401,943.3325,774.7145,-90.1066,0.0004,179.9999,-2.5832,-1.4689,-2.6941,0.222,-0.1909,0.0254,0.0083,0.025,-0.1917,0.0,-0.0167,0.0
0.252,339.1401,943.3325,774.7145,-90.1066,0.0004,179.9999,-2.3196,-1.5471,-2.7043,0.2385,-0.2089,0.0199,0.0,0.0,0.0,0.0,0.0,0.0
0.264,339.14,943.3322,774.7168,-90.1066,0.0006,179.9999,-2.2275,-1.4382,-2.9553,0.2159,-0.1851,0.0268,-0.0083,-0.025,0.1917,0.0,0.0167,0.0
0.276,339.1401,943.3325,774.7145,-90.1066,0.0004,179.9999,-2.3898,-1.5517,-2.7009,0.2416,-0.203,0.0239,0.0083,0.025,-0.1917,0.0,-0.0167,0.0
0.288,339.1403,943.3331,774.7125,-90.1066,0.0006,180.0,-2.3265,-1.4176,-2.4842,0.2146,-0.1732,0.0284,0.0167,0.05,-0.1667,0.0,0.0167,0.0083
0.3,339.1403,943.3331,774.7125,-90.1066,0.0006,180.0,-2.3498,-1.5515,-2.0661,0.2353,-0.1886,0.0211,0.0,0.0,0.0,0.0,0.0,0.0
0.312,339.1403,943.3331,774.7125,-90.1066,0.0006,180.0,-2.4163,-1.4534,-2.3663,0.2247,-0.1745,0.0214,0.0,0.0,0.0,0.0,0.0,0.0
0.324,339.1397,943.3314,774.7106,-90.1066,0.0005,179.9999,-2.0872,-1.5074,-2.7593,0.2371,-0.1857,0.0198,-0.05,-0.1417,-0.1583,0.0,-0.0083,-0.0083
0.336,339.1397,943.3314,774.7106,-90.1066,0.0005,179.9999,-2.468,-1.5738,-2.779,0.234,-0.208,0.0257,0.0,0.0,0.0,0.0,0.0,0.0
0.348,339.1401,943.3323,774.7064,-90.1056,0.0005,179.9999,-2.3029,-1.3608,-2.6527,0.2124,-0.1802,0.028,0.0333,0.075,-0.35,0.0833,0.0,0.0
0.36,339.1389,943.329,774.7025,-90.1056,0.0002,179.9998,-2.4963,-1.5523,-2.6972,0.2328,-0.2018,0.0238,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.372,339.1384,943.3276,774.6982,-90.1066,-0.0002,179.9997,-2.5243,-1.5269,-3.7166,0.2081,-0.214,0.0215,-0.0417,-0.1167,-0.3583,-0.0833,-0.0333,-0.0083
0.384,339.1374,943.3249,774.6898,-90.1066,-0.0008,179.9994,-2.6597,-1.6875,-3.2089,0.2585,-0.2296,0.0221,-0.0833,-0.225,-0.7,0.0,-0.05,-0.025
