time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-0.9513,-0.698,-0.856,0.0952,-0.1039,0.0189,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.0709,943.2011,775.4585,-89.4654,0.001,-179.9999,-0.9107,-0.5979,-1.251,0.1008,-0.0717,0.0223,-0.05,-0.1333,-0.1583,0.0,-0.0083,0.0
0.024,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-0.9175,-0.793,-1.3353,0.1105,-0.0997,0.0185,0.05,0.1333,0.1583,0.0,0.0083,0.0
0.036,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-1.0109,-0.5799,-1.5057,0.0953,-0.0906,0.0164,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-1.0013,-0.6925,-1.2788,0.0925,-0.1149,0.0188,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-1.0777,-0.5743,-0.982,0.0925,-0.1001,0.0191,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-0.8992,-0.6382,-0.9092,0.1033,-0.0986,0.0148,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-0.9091,-0.6476,-1.2465,0.0973,-0.0867,0.0209,0.0,0.0,0.0,0.0,0.0,0.0
0.096,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-0.8358,-0.6289,-1.2518,0.0959,-0.1002,0.0137,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-1.0111,-0.6093,-1.5377,0.0906,-0.0948,0.0223,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.0715,943.2027,775.4604,-89.4644,0.0011,-179.9999,-0.9839,-0.8356,-1.2034,0.1146,-0.1014,0.0207,0.0,0.0,0.0,0.0833,0.0,0.0
0.132,339.0716,943.203,775.4581,-89.4654,0.001,-179.9999,-1.0889,-0.6167,-1.1495,0.104,-0.1014,0.0242,0.0083,0.025,-0.1917,-0.0833,-0.0083,0.0
0.144,339.0709,943.2011,775.4585,-89.4654,0.001,-179.9999,-0.8349,-0.6377,-0.8615,0.0942,-0.0928,0.0188,-0.0583,-0.1583,0.0333,0.0,0.0,0.0
0.156,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-0.8587,-0.6814,-1.1191,0.0968,-0.0923,0.0191,0.05,0.1333,0.1583,0.0,0.0083,0.0
0.168,339.0715,943.2027,775.4604,-89.4654,0.0011,-179.9999,-1.0055,-0.7387,-1.8848,0.101,-0.0878,0.0241,0.0,0.0,0.0,0.0,0.0,0.0
