time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.022,943.1031,775.3556,-91.2091,0.0012,-179.9999,-10.1362,-6.5121,-3.6527,1.0224,-0.5096,0.0686,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.0226,943.1047,775.3576,-91.2091,0.0014,-179.9998,-10.2638,-6.5665,-3.6514,1.0398,-0.508,0.0725,0.05,0.1333,0.1667,0.0,0.0167,-0.0083
0.024,339.0218,943.1024,775.3576,-91.2091,0.001,-179.9999,-10.2385,-6.6669,-3.9908,1.0207,-0.5014,0.0737,-0.0667,-0.1917,0.0,0.0,-0.0333,0.0083
0.036,339.022,943.1031,775.3556,-91.2091,0.0012,-179.9999,-10.3329,-6.5699,-3.8241,1.0235,-0.5063,0.0678,0.0167,0.0583,-0.1667,0.0,0.0167,0.0
0.048,339.0212,943.1008,775.3556,-91.2091,0.0008,-180.0,-10.3567,-6.519,-3.6033,1.0211,-0.5029,0.0724,-0.0667,-0.1917,0.0,0.0,-0.0333,0.0083
0.06,339.0212,943.1008,775.3556,-91.2091,0.0008,-180.0,-10.2689,-6.6623,-3.7448,1.0372,-0.5136,0.0651,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.0226,943.1047,775.3576,-91.2091,0.0014,-179.9998,-10.3101,-6.5301,-3.7278,1.0165,-0.5109,0.0728,0.1167,0.325,0.1667,0.0,0.05,-0.0167
0.084,339.0219,943.1027,775.3553,-91.2091,0.0008,-180.0,-10.1795,-6.5462,-3.4873,1.0279,-0.5124,0.0642,-0.0583,-0.1667,-0.1917,0.0,-0.05,0.0167
0.096,339.0255,943.1037,775.3576,-91.2093,0.0014,-179.9998,-10.3278,-6.3976,-4.0291,1.0272,-0.5024,0.0757,0.3,0.0833,0.1917,-0.0167,0.05,-0.0167
0.108,339.0218,943.1024,775.3576,-91.2091,0.001,-179.9999,-10.1781,-6.6047,-3.6946,1.0273,-0.5157,0.0686,-0.3083,-0.1083,0.0,0.0167,-0.0333,0.0083
0.12,339.0218,943.1024,775.3576,-91.2091,0.001,-179.9999,-10.363,-6.4905,-3.7661,1.0097,-0.5196,0.0714,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.0212,943.1008,775.3556,-91.2091,0.0008,-180.0,-10.3368,-6.6062,-3.5645,1.0156,-0.5139,0.0659,-0.05,-0.1333,-0.1667,0.0,-0.0167,0.0083
0.144,339.0218,943.1024,775.3576,-91.2091,0.001,-179.9999,-10.4164,-6.5107,-3.8562,1.0095,-0.5122,0.0697,0.05,0.1333,0.1667,0.0,0.0167,-0.0083
0.156,339.0218,943.1024,775.3576,-91.2091,0.001,-179.9999,-10.2294,-6.4999,-3.6017,1.0212,-0.5195,0.0703,0.0,0.0,0.0,0.0,0.0,0.0
0.168,339.0218,943.1024,775.3576,-91.2091,0.001,-179.9999,-10.338,-6.5809,-3.7752,1.0145,-0.5147,0.0679,0.0,0.0,0.0,0.0,0.0,0.0
0.18,339.0226,943.1047,775.3576,-91.2091,0.0014,-179.9998,-10.2811,-6.5783,-3.8178,1.0219,-0.5145,0.0704,0.0667,0.1917,0.0,0.0,0.0333,-0.0083
0.192,339.0218,943.1024,775.3576,-91.2091,0.001,-179.9999,-10.3586,-6.3559,-3.8591,1.0173,-0.5181,0.0675,-0.0667,-0.1917,0.0,0.0,-0.0333,0.0083
0.204,339.0218,943.1024,775.3576,-91.2091,0.001,-179.9999,-10.2905,-6.4741,-3.6455,1.0112,-0.518,0.0671,0.0,0.0,0.0,0.0,0.0,0.0
0.216,339.0212,943.1008,775.3556,-91.2091,0.0008,-180.0,-10.3566,-6.4811,-3.7287,1.0187,-0.513,0.0712,-0.05,-0.1333,-0.1667,0.0,-0.0167,0.0083
0.228,339.0189,943.1035,775.3576,-91.2089,0.001,-179.9999,-10.1927,-6.6284,-3.9094,1.0166,-0.5113,0.0672,-0.1917,0.225,0.1667,0.0167,0.0167,-0.0083
0.24,339.0213,943.1011,775.3533,-91.2091,0.0007,180.0,-10.3388,-6.4827,-3.9003,1.0157,-0.5048,0.073,0.2,-0.2,-0.3583,-0.0167,-0.025,-0.0083
0.252,339.0227,943.105,775.3553,-91.2091,0.0012,-179.9999,-10.1977,-6.5837,-3.6156,1.035,-0.5096,0.0667,0.1167,0.325,0.1667,0.0,0.0417,0.0083
0.264,339.0221,943.1033,775.3533,-91.2091,0.001,-179.9999,-10.1628,-6.6331,-3.9549,1.024,-0.5057,0.0688,-0.05,-0.1417,-0.1667,0.0,-0.0167,0.0
0.276,339.0213,943.1011,775.3533,-91.2091,0.0007,180.0,-10.2694,-6.5296,-3.9066,1.0135,-0.508,0.0681,-0.0667,-0.1833,0.0,0.0,-0.025,-0.0083
0.288,339.0221,943.1033,775.3533,-91.2091,0.001,-179.9999,-10.251,-6.5556,-3.6109,1.0295,-0.509,0.0684,0.0667,0.1833,0.0,0.0,0.025,0.0083
0.3,339.0222,943.1036,775.351,-91.2091,0.0009,-180.0,-10.2303,-6.6239,-3.7469,1.0301,-0.5066,0.0643,0.0083,0.025,-0.1917,0.0,-0.0083,0.0083
0.312,339.0222,943.1036,775.351,-91.2091,0.0009,-180.0,-10.2304,-6.5637,-3.8241,1.0279,-0.505,0.0703,0.0,0.0,0.0,0.0,0.0,0.0
0.324,339.0223,943.1039,775.3488,-91.2091,0.0007,180.0,-10.381,-6.4301,-4.1192,1.0253,-0.5025,0.0716,0.0083,0.025,-0.1833,0.0,-0.0167,-0.0
0.336,339.0224,943.1042,775.3465,-91.2091,0.0005,179.9999,-10.2512,-6.6101,-3.7464,1.0333,-0.5063,0.0651,0.0083,0.025,-0.1917,0.0,-0.0167,-0.0083
0.348,339.0224,943.1042,775.3465,-91.2091,0.0005,179.9999,-10.3699,-6.4421,-3.7698,1.0282,-0.5145,0.0738,0.0,0.0,0.0,0.0,0.0,0.0
0.36,339.0226,943.1048,775.3419,-91.2091,0.0002,179.9998,-10.4053,-6.5715,-3.7737,1.0192,-0.5164,0.0687,0.0167,0.05,-0.3833,0.0,-0.025,-0.0083
0.372,339.0266,943.1069,775.3351,-91.2093,0.0001,179.9998,-10.193,-6.602,-3.9917,1.0155,-0.5121,0.069,0.3333,0.175,-0.5667,-0.0167,-0.0083,0.0
0.384,339.027,943.108,775.326,-91.2093,-0.0006,179.9995,-10.3002,-6.6142,-4.3367,1.0096,-0.5141,0.0645,0.0333,0.0917,-0.7583,0.0,-0.0583,-0.025
0.396,339.0273,943.1089,775.3192,-91.2093,-0.0011,179.9994,-10.2118,-6.8187,-4.3457,1.0502,-0.5071,0.0706,0.025,0.075,-0.5667,0.0,-0.0417,-0.0083
0.408,339.0279,943.1104,775.3078,-91.2093,-0.0019,179.9991,-10.4118,-6.7925,-5.0338,1.0778,-0.491,0.0769,0.05,0.125,-0.95,0.0,-0.0667,-0.025
0.42,339.0291,943.1138,775.2987,-91.2093,-0.0022,179.999,-10.4138,-7.3032,-4.7133,1.1476,-0.494,0.0771,0.1,0.2833,-0.7583,0.0,-0.025,-0.0083
0.432,339.0325,943.1142,775.2873,-91.2095,-0.0031,179.9987,-10.9282,-7.7065,-4.5329,1.2077,-0.503,0.0899,0.2833,0.0333,-0.95,-0.0167,-0.075,-0.025
0.444,339.0336,943.1173,775.2778,-91.2095,-0.0037,179.9985,-11.2073,-8.1381,-4.1936,1.2416,-0.5057,0.0927,0.0917,0.2583,-0.7917,0.0,-0.05,-0.0167
0.456,339.0348,943.1207,775.2687,-91.2095,-0.004,179.9984,-11.9771,-8.4919,-4.0101,1.3117,-0.5218,0.1046,0.1,0.2833,-0.7583,0.0,-0.025,-0.0083
0.468,339.0354,943.1221,775.2573,-91.2095,-0.0049,179.9981,-12.152,-8.6697,-3.5065,1.35,-0.537,0.0994,0.05,0.1167,-0.95,0.0,-0.075,-0.025
0.48,339.0395,943.1245,775.2482,-91.2097,-0.0052,179.998,-12.4991,-8.8435,-3.4132,1.3828,-0.5568,0.1031,0.3417,0.2,-0.7583,-0.0167,-0.025,-0.0083
0.492,339.0399,943.1257,775.2391,-91.2097,-0.0059,179.9978,-12.624,-9.1417,-3.4991,1.4242,-0.563,0.1101,0.0333,0.1,-0.7583,0.0,-0.0583,-0.0167
0.504,339.0439,943.1277,775.2323,-91.2099,-0.006,179.9977,-12.9811,-9.1643,-3.1928,1.4289,-0.5647,0.111,0.3333,0.1667,-0.5667,-0.0167,-0.0083,-0.0083
0.516,339.0442,943.1286,775.2255,-91.2099,-0.0065,179.9976,-13.0215,-9.44,-3.5414,1.4615,-0.5719,0.1128,0.025,0.075,-0.5667,0.0,-0.0417,-0.0083
0.528,339.0482,943.1307,775.2186,-91.2101,-0.0066,179.9975,-13.0573,-9.5768,-3.7219,1.4987,-0.5777,0.1127,0.3333,0.175,-0.575,-0.0167,-0.0083,-0.0083
0.54,339.05,943.1355,775.2137,-91.2101,-0.0066,179.9975,-13.4218,-9.3595,-3.5762,1.493,-0.5839,0.1168,0.15,0.4,-0.4083,0.0,0.0,0.0
0.552,339.054,943.1375,775.2069,-91.2103,-0.0067,179.9975,-13.5177,-9.6799,-3.4027,1.5102,-0.6057,0.1164,0.3333,0.1667,-0.5667,-0.0167,-0.0083,0.0
0.564,339.058,943.1396,775.2001,-91.2094,-0.0069,179.9974,-13.7868,-9.5629,-3.6469,1.5077,-0.6052,0.1217,0.3333,0.175,-0.5667,0.075,-0.0167,-0.0083
0.576,339.0607,943.1472,775.1932,-91.2105,-0.0063,179.9976,-13.5902,-9.6287,-3.5262,1.5081,-0.615,0.1159,0.225,0.6333,-0.575,-0.0917,0.05,0.0167
0.588,339.0664,943.1538,775.1864,-91.2097,-0.0057,179.9978,-13.3666,-9.4964,-3.9597,1.5004,-0.5842,0.1214,0.475,0.55,-0.5667,0.0667,0.05,0.0167
0.6,339.0711,943.1579,775.1818,-91.2099,-0.0053,179.998,-13.3124,-9.6214,-3.6335,1.5105,-0.5763,0.1147,0.3917,0.3417,-0.3833,-0.0167,0.0333,0.0167
0.612,339.0744,943.1672,775.1769,-91.2099,-0.0045,179.9982,-12.9889,-9.5935,-4.2418,1.5074,-0.5431,0.1211,0.275,0.775,-0.4083,0.0,0.0667,0.0167
0.624,339.0821,943.1705,775.1701,-91.2103,-0.0043,179.9983,-12.6755,-9.6605,-4.1736,1.5119,-0.5282,0.1176,0.6417,0.275,-0.5667,-0.0333,0.0167,0.0083
0.636,339.0812,943.1769,775.1632,-91.2101,-0.004,179.9984,-12.7086,-9.5416,-4.2538,1.5059,-0.5138,0.1234,-0.075,0.5333,-0.575,0.0167,0.025,0.0083
0.648,339.0831,943.1822,775.1564,-91.2102,-0.0038,179.9985,-12.6321,-9.6704,-4.1727,1.5087,-0.5186,0.1207,0.1583,0.4417,-0.5667,-0.0083,0.0167,0.0083
0.66,339.0877,943.186,775.1515,-91.2103,-0.0038,179.9985,-12.4686,-9.669,-4.5226,1.5085,-0.5087,0.1204,0.3833,0.3167,-0.4083,-0.0083,0.0,0.0
0.672,339.0895,943.1911,775.1469,-91.2104,-0.0034,179.9986,-12.6653,-9.4901,-4.2965,1.5006,-0.516,0.122,0.15,0.425,-0.3833,-0.0083,0.0333,0.0083
0.684,339.0944,943.1954,775.1401,-91.2106,-0.0031,179.9987,-12.5926,-9.5636,-4.2213,1.5025,-0.5185,0.1152,0.4083,0.3583,-0.5667,-0.0167,0.025,0.0083
0.696,339.0969,943.2024,775.1352,-91.2106,-0.0027,179.9988,-12.6048,-9.5812,-4.3872,1.4919,-0.5124,0.1187,0.2083,0.5833,-0.4083,0.0,0.0333,0.0083
0.708,339.1019,943.2073,775.1238,-91.2108,-0.0028,179.9988,-12.5418,-9.5756,-4.2267,1.5082,-0.5089,0.1159,0.4167,0.4083,-0.95,-0.0167,-0.0083,0.0
0.72,339.1029,943.2102,775.1192,-91.2108,-0.0028,179.9988,-12.8096,-9.6344,-4.6882,1.508,-0.514,0.1188,0.0833,0.2417,-0.3833,0.0,0.0,0.0
0.732,339.1083,943.2161,775.1144,-91.211,-0.0024,179.9989,-12.7767,-9.6964,-4.6022,1.5117,-0.5285,0.1164,0.45,0.4917,-0.4,-0.0167,0.0333,0.0083
0.744,339.1095,943.2193,775.1075,-91.211,-0.0026,179.9989,-12.8972,-9.7361,-4.2556,1.5337,-0.5211,0.1246,0.1,0.2667,-0.575,0.0,-0.0167,0.0
0.756,339.1178,943.2242,775.1026,-91.2114,-0.0022,179.999,-12.7184,-9.7005,-4.1739,1.516,-0.5351,0.1159,0.6917,0.4083,-0.4083,-0.0333,0.0333,0.0083
0.768,339.1203,943.2312,775.0977,-91.2114,-0.0018,179.9992,-13.1574,-9.7815,-4.5867,1.5367,-0.5364,0.1268,0.2083,0.5833,-0.4083,0.0,0.0333,0.0167
0.78,339.1221,943.2363,775.0906,-91.2114,-0.0019,179.9991,-12.6633,-9.716,-4.0117,1.529,-0.5114,0.1194,0.15,0.425,-0.5917,0.0,-0.0083,-0.0083
