time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1136,943.3036,775.2306,-90.3695,0.0012,-179.9999,-0.2411,-0.1628,0.0282,-0.0013,-0.0384,0.0107,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1135,943.3033,775.2329,-90.3695,0.0013,-179.9998,-0.2338,0.0528,-0.2189,0.0029,-0.0412,0.0171,-0.0083,-0.025,0.1917,0.0,0.0083,-0.0083
0.024,339.1135,943.3033,775.2329,-90.3695,0.0013,-179.9998,-0.1608,-0.0639,-0.012,0.0043,-0.0386,0.0142,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.1136,943.3036,775.2306,-90.3695,0.0012,-179.9999,-0.3096,-0.0345,-0.0465,0.0004,-0.0361,0.0183,0.0083,0.025,-0.1917,0.0,-0.0083,0.0083
0.048,339.1136,943.3036,775.2306,-90.3695,0.0012,-179.9999,-0.285,0.0361,-0.0054,0.0012,-0.0348,0.0175,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.1135,943.3033,775.2329,-90.3695,0.0013,-179.9998,-0.1936,-0.0739,-0.1366,-0.0032,-0.0357,0.016,-0.0083,-0.025,0.1917,0.0,0.0083,-0.0083
0.072,339.1135,943.3033,775.2329,-90.3695,0.0013,-179.9998,-0.295,-0.0194,-0.3479,-0.0054,-0.0329,0.0171,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.1136,943.3036,775.2306,-90.3695,0.0012,-179.9999,-0.1909,-0.0506,-0.0557,0.0,-0.0374,0.0126,0.0083,0.025,-0.1917,0.0,-0.0083,0.0083
0.096,339.1136,943.3036,775.2306,-90.3695,0.0012,-179.9999,-0.1993,-0.0677,-0.2661,-0.0061,-0.0306,0.0161,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1135,943.3033,775.2329,-90.3695,0.0013,-179.9998,-0.1347,-0.0789,-0.0614,0.0085,-0.038,0.0109,-0.0083,-0.025,0.1917,0.0,0.0083,-0.0083
0.12,339.1121,943.2994,775.2309,-90.3695,0.0008,-180.0,-0.3159,-0.0895,-0.4336,-0.0017,-0.0333,0.0179,-0.1167,-0.325,-0.1667,0.0,-0.0417,0.0167
0.132,339.1135,943.3033,775.2329,-90.3695,0.0013,-179.9998,-0.1579,-0.1237,-0.0517,0.0051,-0.0427,0.0159,0.1167,0.325,0.1667,0.0,0.0417,-0.0167
0.144,339.1129,943.3016,775.2309,-90.3695,0.0012,-179.9999,-0.2618,0.0715,-0.1793,0.0016,-0.0368,0.0154,-0.05,-0.1417,-0.1667,0.0,-0.0083,0.0083
0.156,339.1135,943.3033,775.2329,-90.3695,0.0013,-179.9998,-0.1091,-0.1473,-0.0996,0.0077,-0.0399,0.0143,0.05,0.1417,0.1667,0.0,0.0083,-0.0083
0.168,339.1136,943.3036,775.2306,-90.3695,0.0012,-179.9999,-0.2941,-0.0783,-0.1424,-0.0032,-0.0345,0.0109,0.0083,0.025,-0.1917,0.0,-0.0083,0.0083
0.18,339.1135,943.3033,775.2329,-90.3695,0.0013,-179.9998,-0.283,0.0043,-0.2228,0.0053,-0.0355,0.0161,-0.0083,-0.025,0.1917,0.0,0.0083,-0.0083
0.192,339.1135,943.3033,775.2329,-90.3695,0.0013,-179.9998,-0.1372,-0.1679,-0.1403,0.003,-0.0437,0.0135,0.0,0.0,0.0,0.0,0.0,0.0
0.204,339.1071,943.3037,775.2309,-90.3692,0.0012,-179.9999,-0.174,0.0476,-0.4346,-0.0062,-0.0352,0.0166,-0.5333,0.0333,-0.1667,0.025,-0.0083,0.0083
0.216,339.1136,943.3036,775.2306,-90.3695,0.0012,-179.9999,-0.2839,0.0307,-0.0082,0.0026,-0.0373,0.015,0.5417,-0.0083,-0.025,-0.025,0.0,0.0
0.228,339.1129,943.3016,775.2309,-90.3695,0.0012,-179.9999,-0.2855,-0.0245,-0.0911,0.0005,-0.038,0.0168,-0.0583,-0.1667,0.025,0.0,0.0,0.0
0.24,339.113,943.3019,775.2286,-90.3695,0.001,-179.9999,-0.1378,-0.0224,-0.2267,0.0048,-0.0372,0.0146,0.0083,0.025,-0.1917,0.0,-0.0167,0.0
0.252,339.1129,943.3016,775.2309,-90.3695,0.0012,-179.9999,-0.2186,-0.0589,-0.3934,-0.0015,-0.0328,0.0171,-0.0083,-0.025,0.1917,0.0,0.0167,0.0
0.264,339.113,943.3019,775.2286,-90.3695,0.001,-179.9999,-0.2126,-0.1481,-0.0968,0.0018,-0.0387,0.0142,0.0083,0.025,-0.1917,0.0,-0.0167,0.0
0.276,339.1152,943.299,775.229,-90.3697,0.001,-179.9999,-0.2474,0.0069,-0.3872,-0.0081,-0.0352,0.0189,0.1833,-0.2417,0.0333,-0.0167,0.0,0.0
