time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,338.7664,942.7049,775.4289,-91.0531,0.0008,-180.0,-13.1364,-6.7114,-4.6279,1.0888,-0.7621,0.0571,0.0,0.0,0.0,0.0,0.0,0.0
0.012,338.7664,942.7049,775.4289,-91.0531,0.0008,-180.0,-13.3107,-6.6346,-4.7544,1.0885,-0.7526,0.0588,0.0,0.0,0.0,0.0,0.0,0.0
0.024,338.7658,942.7032,775.427,-91.052,0.0007,180.0,-13.3105,-6.7932,-4.3292,1.1074,-0.7608,0.0588,-0.05,-0.1417,-0.1583,0.0917,-0.0083,-0.0
0.036,338.7658,942.7032,775.427,-91.0531,0.0007,180.0,-13.3984,-6.6162,-4.5741,1.0919,-0.7601,0.0627,0.0,0.0,0.0,-0.0917,0.0,0.0
0.048,338.7664,942.7049,775.4289,-91.0531,0.0008,-180.0,-13.0104,-6.6957,-4.5474,1.0932,-0.7628,0.0554,0.05,0.1417,0.1583,0.0,0.0083,-0.0
0.06,338.7656,942.7026,775.4289,-91.053,0.0005,179.9999,-13.2746,-6.7364,-5.0539,1.0798,-0.747,0.0599,-0.0667,-0.1917,0.0,0.0083,-0.025,-0.0083
0.072,338.7658,942.7032,775.427,-91.0531,0.0007,180.0,-13.2224,-6.8439,-4.3641,1.0918,-0.7786,0.0576,0.0167,0.05,-0.1583,-0.0083,0.0167,0.0083
0.084,338.7664,942.7049,775.4289,-91.0531,0.0008,-180.0,-13.2761,-6.7347,-4.2379,1.0916,-0.7606,0.0597,0.05,0.1417,0.1583,0.0,0.0083,-0.0
0.096,338.7658,942.7032,775.427,-91.0531,0.0007,180.0,-13.1926,-6.6506,-4.7544,1.0837,-0.7565,0.0581,-0.05,-0.1417,-0.1583,0.0,-0.0083,-0.0
0.108,338.7685,942.7016,775.4289,-91.0532,0.0005,179.9999,-13.2253,-6.7664,-4.6277,1.0972,-0.761,0.0586,0.225,-0.1333,0.1583,-0.0083,-0.0167,-0.0083
0.12,338.7664,942.7049,775.4289,-91.0531,0.0008,-180.0,-13.3296,-6.6454,-4.8745,1.0915,-0.7524,0.0655,-0.175,0.275,0.0,0.0083,0.025,0.0083
