time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1065,943.2719,774.9595,-88.0105,0.0006,179.9999,-3.1863,-3.046,-3.3258,0.4609,-0.2624,0.0559,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1065,943.2719,774.9595,-88.0105,0.0006,179.9999,-3.1684,-3.2111,-3.7188,0.4663,-0.2345,0.0608,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.1059,943.2702,774.9576,-88.0105,0.0004,179.9999,-3.3786,-3.0472,-3.1873,0.4597,-0.2627,0.0606,-0.05,-0.1417,-0.1583,0.0,-0.0167,0.0
0.036,339.1065,943.2719,774.9595,-88.0105,0.0006,179.9999,-3.2474,-3.1123,-3.2003,0.4765,-0.2439,0.0618,0.05,0.1417,0.1583,0.0,0.0167,0.0
0.048,339.1059,943.2702,774.9576,-88.0105,0.0004,179.9999,-3.3096,-3.0127,-3.5737,0.4377,-0.256,0.0579,-0.05,-0.1417,-0.1583,0.0,-0.0167,0.0
0.06,339.1065,943.2719,774.9595,-88.0105,0.0006,179.9999,-3.4043,-3.0419,-3.415,0.4687,-0.2455,0.0572,0.05,0.1417,0.1583,0.0,0.0167,0.0
0.072,339.1065,943.2719,774.9595,-88.0105,0.0006,179.9999,-3.3608,-2.8455,-3.6969,0.4353,-0.2532,0.0607,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.1065,943.2719,774.9595,-88.0105,0.0006,179.9999,-3.315,-3.0761,-3.495,0.4578,-0.2524,0.0584,0.0,0.0,0.0,0.0,0.0,0.0
0.096,339.1065,943.2719,774.9595,-88.0105,0.0006,179.9999,-3.2642,-3.0665,-3.4045,0.4578,-0.2497,0.0632,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1059,943.2702,774.9576,-88.0105,0.0004,179.9999,-3.3396,-2.9596,-3.3651,0.4353,-0.2475,0.055,-0.05,-0.1417,-0.1583,0.0,-0.0167,0.0
0.12,339.1073,943.2741,774.9595,-88.0105,0.001,-179.9999,-3.2845,-3.1006,-3.6238,0.4664,-0.2426,0.0633,0.1167,0.325,0.1583,0.0,0.05,0.0167
0.132,339.1065,943.2719,774.9595,-88.0105,0.0006,179.9999,-3.216,-3.0471,-3.6655,0.4595,-0.2527,0.0604,-0.0667,-0.1833,0.0,0.0,-0.0333,-0.0167
0.144,339.1059,943.2702,774.9576,-88.0105,0.0004,179.9999,-3.4626,-2.8911,-3.779,0.4529,-0.2551,0.0656,-0.05,-0.1417,-0.1583,0.0,-0.0167,0.0
0.156,339.1065,943.2719,774.9595,-88.0105,0.0006,179.9999,-3.2319,-2.9364,-3.2352,0.4414,-0.2538,0.0567,0.05,0.1417,0.1583,0.0,0.0167,0.0
0.168,339.1065,943.2719,774.9595,-88.0105,0.0006,179.9999,-3.4102,-3.0914,-3.4035,0.4592,-0.2454,0.0638,0.0,0.0,0.0,0.0,0.0,0.0
0.18,339.1059,943.2702,774.9576,-88.0105,0.0004,179.9999,-3.2658,-3.0788,-3.7095,0.4592,-0.2538,0.0587,-0.05,-0.1417,-0.1583,0.0,-0.0167,0.0
