time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,338.9412,942.8756,774.0456,-90.5726,0.0001,179.9998,-25.8849,-13.9254,-25.5087,2.0351,-2.3847,0.1545,0.0,0.0,0.0,0.0,0.0,0.0
0.012,338.9412,942.8756,774.0456,-90.5726,0.0001,179.9998,-25.8704,-13.8731,-25.205,2.0476,-2.3733,0.163,0.0,0.0,0.0,0.0,0.0,0.0
0.024,338.9418,942.8773,774.0475,-90.5726,0.0003,179.9998,-25.8415,-13.8604,-25.414,2.0269,-2.3821,0.1603,0.05,0.1417,0.1583,0.0,0.0167,0.0
0.036,338.9411,942.8754,774.0479,-90.5726,0.0003,179.9998,-25.8195,-13.9131,-25.939,2.0352,-2.3669,0.1591,-0.0583,-0.1583,0.0333,0.0,0.0,0.0
0.048,338.9412,942.8756,774.0456,-90.5716,0.0001,179.9998,-25.8339,-13.9101,-25.5495,2.0382,-2.3769,0.1595,0.0083,0.0167,-0.1917,0.0833,-0.0167,0.0
0.06,338.9418,942.8773,774.0475,-90.5726,0.0003,179.9998,-25.867,-13.8454,-25.3738,2.0271,-2.3801,0.1586,0.05,0.1417,0.1583,-0.0833,0.0167,0.0
0.072,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.8973,-13.7841,-25.1162,2.0189,-2.385,0.1551,-0.0083,-0.025,0.1917,0.0,0.0083,0.0083
0.084,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-26.0343,-13.8872,-25.5418,2.0314,-2.3772,0.1611,0.0,0.0,0.0,0.0,0.0,0.0
0.096,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.7363,-13.7703,-25.8585,2.0442,-2.3723,0.1559,0.0,0.0,0.0,0.0,0.0,0.0
0.108,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.7278,-13.8494,-26.2356,2.0314,-2.3622,0.1629,0.0,0.0,0.0,0.0,0.0,0.0
0.12,338.9411,942.8754,774.0479,-90.5726,0.0003,179.9998,-25.7335,-13.7753,-25.3843,2.0411,-2.3792,0.1554,-0.05,-0.1333,-0.1583,0.0,-0.0083,-0.0083
0.132,338.9405,942.8737,774.0459,-90.5726,0.0001,179.9998,-25.9788,-13.8611,-25.1964,2.0331,-2.3822,0.1624,-0.05,-0.1417,-0.1667,0.0,-0.0167,0.0
0.144,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.7711,-13.8227,-25.3777,2.0257,-2.3838,0.1554,0.1,0.275,0.325,0.0,0.025,0.0083
0.156,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.8647,-13.7572,-25.5482,2.0327,-2.3743,0.1588,0.0,0.0,0.0,0.0,0.0,0.0
0.168,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.5877,-13.903,-25.6061,2.0453,-2.3739,0.1547,0.0,0.0,0.0,0.0,0.0,0.0
0.18,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.9672,-13.8068,-25.4979,2.0263,-2.3714,0.1627,0.0,0.0,0.0,0.0,0.0,0.0
0.192,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.87,-13.7647,-25.2038,2.0236,-2.3811,0.156,0.0,0.0,0.0,0.0,0.0,0.0
0.204,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.9042,-13.6747,-25.2389,2.0113,-2.3851,0.1571,0.0,0.0,0.0,0.0,0.0,0.0
0.216,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.7894,-13.8903,-25.7322,2.0428,-2.3615,0.157,0.0,0.0,0.0,0.0,0.0,0.0
0.228,338.9417,942.877,774.0498,-90.5726,0.0004,179.9999,-25.7814,-13.8258,-25.3774,2.0197,-2.3686,0.1585,0.0,0.0,0.0,0.0,0.0,0.0
0.24,338.9424,942.879,774.0495,-90.5726,0.0004,179.9999,-25.6761,-13.8188,-25.9425,2.0346,-2.3612,0.1592,0.0583,0.1667,-0.025,0.0,0.0,0.0
0.252,338.9424,942.879,774.0495,-90.5726,0.0004,179.9999,-25.702,-13.7935,-25.1656,2.0229,-2.3763,0.1559,0.0,0.0,0.0,0.0,0.0,0.0
0.264,338.9424,942.879,774.0495,-90.5726,0.0004,179.9999,-25.8886,-13.7151,-25.0319,2.0286,-2.3768,0.1582,0.0,0.0,0.0,0.0,0.0,0.0
