time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.0547,943.1781,775.4049,-89.5856,0.0007,180.0,3.619,-2.0692,-31.9195,0.2837,0.4204,-0.0238,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.0553,943.1798,775.4068,-89.5856,0.0009,-180.0,3.5035,-2.0692,-31.0107,0.2777,0.4064,-0.0241,0.05,0.1417,0.1583,0.0,0.0167,-0.0
0.024,339.0553,943.1798,775.4068,-89.5856,0.0009,-180.0,3.458,-2.1266,-31.2233,0.2817,0.4062,-0.0222,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.0552,943.1795,775.4091,-89.5856,0.001,-179.9999,3.6501,-2.1772,-31.16,0.3104,0.4176,-0.0268,-0.0083,-0.025,0.1917,0.0,0.0083,-0.0083
0.048,339.0552,943.1795,775.4091,-89.5856,0.001,-179.9999,3.4923,-2.1338,-31.446,0.2964,0.4127,-0.0229,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.0546,943.1778,775.4071,-89.5856,0.0009,-180.0,3.6172,-2.0586,-31.4065,0.2762,0.4076,-0.0301,-0.05,-0.1417,-0.1667,0.0,-0.0083,0.0083
0.072,339.0552,943.1795,775.4091,-89.5856,0.001,-179.9999,3.6203,-1.9027,-31.489,0.2811,0.4191,-0.0242,0.05,0.1417,0.1667,0.0,0.0083,-0.0083
0.084,339.0552,943.1795,775.4091,-89.5856,0.001,-179.9999,3.3546,-2.1982,-31.1498,0.3032,0.4085,-0.0268,0.0,0.0,0.0,0.0,0.0,0.0
0.096,339.0553,943.1798,775.4068,-89.5856,0.0009,-180.0,3.4481,-1.9663,-31.2986,0.2688,0.4027,-0.0193,0.0083,0.025,-0.1917,0.0,-0.0083,0.0083
0.108,339.0546,943.1778,775.4071,-89.5856,0.0009,-180.0,3.6438,-2.018,-31.4928,0.2826,0.4241,-0.0244,-0.0583,-0.1667,0.025,0.0,0.0,0.0
0.12,339.0552,943.1795,775.4091,-89.5856,0.001,-179.9999,3.5237,-1.9813,-31.5295,0.2789,0.4062,-0.0274,0.05,0.1417,0.1667,0.0,0.0083,-0.0083
0.132,339.0546,943.1778,775.4071,-89.5856,0.0009,-180.0,3.4803,-2.0978,-31.5324,0.2879,0.4195,-0.0237,-0.05,-0.1417,-0.1667,0.0,-0.0083,0.0083
0.144,339.0546,943.1778,775.4071,-89.5856,0.0009,-180.0,3.5137,-2.0192,-31.3637,0.2933,0.408,-0.0278,0.0,0.0,0.0,0.0,0.0,0.0
0.156,339.0552,943.1795,775.4091,-89.5856,0.001,-179.9999,3.5213,-2.0883,-31.4014,0.2999,0.414,-0.0205,0.05,0.1417,0.1667,0.0,0.0083,-0.0083
0.168,339.0544,943.1772,775.4091,-89.5856,0.0007,180.0,3.5389,-2.0601,-31.1404,0.2883,0.4035,-0.023,-0.0667,-0.1917,0.0,0.0,-0.025,-0.0083
0.18,339.0553,943.1798,775.4068,-89.5856,0.0009,-180.0,3.4255,-2.0259,-31.1813,0.2754,0.4106,-0.0239,0.075,0.2167,-0.1917,0.0,0.0167,-0.0
0.192,339.0547,943.1781,775.4049,-89.5856,0.0007,180.0,3.7118,-2.1096,-31.3767,0.3022,0.4185,-0.0296,-0.05,-0.1417,-0.1583,0.0,-0.0167,-0.0
0.204,339.0552,943.1795,775.4091,-89.5845,0.001,-179.9999,3.3178,-2.0014,-31.4848,0.2909,0.4053,-0.026,0.0417,0.1167,0.35,0.0917,0.025,0.0083
0.216,339.0552,943.1795,775.4091,-89.5856,0.001,-179.9999,3.5549,-1.9802,-31.1042,0.2847,0.4124,-0.0264,0.0,0.0,0.0,-0.0917,0.0,0.0
