time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1602,943.3678,775.4466,-89.4648,0.0007,180.0,-0.5352,0.5129,-0.5423,-0.0108,-0.0625,-0.0305,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1615,943.3714,775.4509,-89.4648,0.0013,-179.9998,-0.6317,0.5426,-0.8751,-0.0102,-0.0597,-0.0235,0.1083,0.3,0.3583,0.0,0.05,0.0167
0.024,339.1616,943.3717,775.4486,-89.4648,0.0012,-179.9998,-0.4043,0.3599,-0.5925,-0.0009,-0.0654,-0.0322,0.0083,0.025,-0.1917,0.0,-0.0083,0.0
0.036,339.1607,943.3692,775.4509,-89.4648,0.001,-179.9999,-0.6305,0.5169,-0.8364,-0.0075,-0.058,-0.0253,-0.075,-0.2083,0.1917,0.0,-0.0167,0.0083
0.048,339.1607,943.3692,775.4509,-89.4648,0.001,-179.9999,-0.5174,0.4583,-0.6365,0.0094,-0.0608,-0.0314,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.1607,943.3692,775.4509,-89.4648,0.001,-179.9999,-0.7185,0.5366,-0.842,0.0033,-0.0594,-0.0287,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.1615,943.3714,775.4509,-89.4648,0.0013,-179.9998,-0.4342,0.28,-0.5912,0.0161,-0.0649,-0.0275,0.0667,0.1833,0.0,0.0,0.025,-0.0083
0.084,339.1607,943.3692,775.4509,-89.4648,0.001,-179.9999,-0.6864,0.3282,-0.927,0.0097,-0.0628,-0.0263,-0.0667,-0.1833,0.0,0.0,-0.025,0.0083
0.096,339.1601,943.3675,775.4489,-89.4648,0.0008,-180.0,-0.4331,0.3313,-0.6789,0.0182,-0.0658,-0.0289,-0.05,-0.1417,-0.1667,0.0,-0.0167,0.0083
0.108,339.1607,943.3692,775.4509,-89.4648,0.001,-179.9999,-0.5975,0.4337,-0.6668,0.0212,-0.0615,-0.0207,0.05,0.1417,0.1667,0.0,0.0167,-0.0083
0.12,339.1607,943.3692,775.4509,-89.4648,0.001,-179.9999,-0.5569,0.3379,-0.7254,0.0185,-0.066,-0.0331,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.1601,943.3675,775.4489,-89.4648,0.0008,-180.0,-0.6356,0.3005,-0.8494,0.0137,-0.0625,-0.0306,-0.05,-0.1417,-0.1667,0.0,-0.0167,0.0083
0.144,339.1607,943.3692,775.4509,-89.4648,0.001,-179.9999,-0.6536,0.4846,-0.8418,0.0175,-0.06,-0.0246,0.05,0.1417,0.1667,0.0,0.0167,-0.0083
0.156,339.1615,943.3714,775.4509,-89.4648,0.0013,-179.9998,-0.5255,0.2963,-0.5945,0.0224,-0.0688,-0.0308,0.0667,0.1833,0.0,0.0,0.025,-0.0083
0.168,339.1607,943.3692,775.4509,-89.4648,0.001,-179.9999,-0.6014,0.3121,-0.7214,0.0212,-0.0654,-0.0299,-0.0667,-0.1833,0.0,0.0,-0.025,0.0083
0.18,339.1607,943.3692,775.4509,-89.4648,0.001,-179.9999,-0.5414,0.3542,-0.8984,0.0127,-0.0628,-0.0345,0.0,0.0,0.0,0.0,0.0,0.0
0.192,339.1609,943.3698,775.4489,-89.4648,0.0012,-179.9998,-0.6034,0.3874,-0.5544,0.0191,-0.0689,-0.0349,0.0167,0.05,-0.1667,0.0,0.0167,-0.0083
0.204,339.1601,943.3675,775.4489,-89.4648,0.0008,-180.0,-0.6705,0.4238,-0.7602,0.0227,-0.0715,-0.0296,-0.0667,-0.1917,0.0,0.0,-0.0333,0.0167
0.216,339.1602,943.3678,775.4466,-89.4648,0.0007,180.0,-0.5968,0.3553,-0.4675,0.0232,-0.0731,-0.0342,0.0083,0.025,-0.1917,0.0,-0.0083,-0.0
0.228,339.1601,943.3675,775.4489,-89.4648,0.0008,-180.0,-0.6898,0.4818,-0.7663,0.0085,-0.0664,-0.0362,-0.0083,-0.025,0.1917,0.0,0.0083,-0.0
0.24,339.1609,943.3698,775.4489,-89.4648,0.0012,-179.9998,-0.5283,0.3438,-0.5548,0.02,-0.0722,-0.0349,0.0667,0.1917,0.0,0.0,0.0333,-0.0167
0.252,339.1609,943.3698,775.4489,-89.4648,0.0012,-179.9998,-0.6888,0.5268,-0.8946,0.0091,-0.0714,-0.0376,0.0,0.0,0.0,0.0,0.0,0.0
0.264,339.1609,943.3698,775.4489,-89.4648,0.0012,-179.9998,-0.5894,0.4974,-0.3907,0.0099,-0.0752,-0.0448,0.0,0.0,0.0,0.0,0.0,0.0
0.276,339.1603,943.3681,775.447,-89.4648,0.001,-179.9999,-0.6708,0.5703,-0.807,0.0021,-0.0709,-0.0376,-0.05,-0.1417,-0.1583,0.0,-0.0167,0.0083
0.288,339.1599,943.3668,775.4427,-89.4648,0.0007,180.0,-0.5666,0.5195,-0.6115,0.0102,-0.0838,-0.0518,-0.0333,-0.1083,-0.3583,0.0,-0.025,-0.0083
0.3,339.1593,943.3651,775.4408,-89.4648,0.0005,179.9999,-0.7032,0.5754,-0.6792,-0.0068,-0.0757,-0.0418,-0.05,-0.1417,-0.1583,0.0,-0.0167,-0.0083
0.312,339.1581,943.3618,775.4369,-89.4648,0.0002,179.9998,-0.6038,0.6826,-0.2631,-0.0043,-0.0779,-0.0505,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.324,339.1575,943.3602,775.4349,-89.4648,0.0,179.9997,-0.5924,0.6908,-0.5698,-0.0117,-0.0772,-0.0566,-0.05,-0.1333,-0.1667,0.0,-0.0167,-0.0083
0.336,339.1557,943.3552,775.4291,-89.4648,-0.0005,179.9995,-0.4903,0.6736,-0.3548,-0.0091,-0.0751,-0.0536,-0.15,-0.4167,-0.4833,0.0,-0.0417,-0.0167
0.348,339.1553,943.3542,775.4252,-89.4649,-0.0004,179.9996,-0.6333,0.6865,-0.4801,-0.0072,-0.0809,-0.0543,-0.0333,-0.0833,-0.325,-0.0083,0.0083,0.0083
0.36,339.1536,943.3493,775.4194,-89.4649,-0.0009,179.9994,-0.6183,0.7154,-0.5627,-0.0143,-0.0719,-0.0509,-0.1417,-0.4083,-0.4833,0.0,-0.0417,-0.0167
0.372,339.1533,943.3485,775.4132,-89.4649,-0.0011,179.9993,-0.4121,0.6227,-0.6593,-0.0023,-0.08,-0.0556,-0.025,-0.0667,-0.5167,0.0,-0.0167,-0.0083
0.384,339.1521,943.3452,775.4093,-89.4649,-0.0014,179.9992,-0.6189,0.759,-0.6039,-0.0167,-0.0787,-0.0523,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.396,339.1511,943.3425,775.4034,-89.4649,-0.0015,179.9992,-0.5666,0.7467,-0.408,-0.0096,-0.0835,-0.065,-0.0833,-0.225,-0.4917,0.0,-0.0083,0.0
0.408,339.1554,943.3452,775.3973,-89.4651,-0.0009,179.9994,-0.5452,0.7496,-0.4444,-0.0126,-0.0754,-0.0584,0.3583,0.225,-0.5083,-0.0167,0.05,0.0167
0.42,339.1523,943.3458,775.3914,-89.4649,-0.0007,179.9995,-0.4474,0.6876,-0.4918,-0.012,-0.0806,-0.0616,-0.2583,0.05,-0.4917,0.0167,0.0167,0.0083
0.432,339.152,943.3448,775.3875,-89.465,-0.0007,179.9995,-0.4661,0.7837,-0.5344,-0.0063,-0.0796,-0.0606,-0.025,-0.0833,-0.325,-0.0083,0.0,0.0
0.444,339.1519,943.3446,775.3794,-89.465,-0.0006,179.9995,-0.5633,0.7003,-0.4007,-0.0086,-0.0809,-0.0584,-0.0083,-0.0167,-0.675,0.0,0.0083,0.0
0.456,339.1531,943.3481,775.3755,-89.465,0.0001,179.9998,-0.5965,0.6833,-0.5316,-0.0148,-0.0805,-0.0616,0.1,0.2917,-0.325,0.0,0.0583,0.025
0.468,339.1537,943.3496,775.3693,-89.465,0.0004,179.9999,-0.5247,0.6869,-0.7932,-0.0103,-0.0687,-0.0597,0.05,0.125,-0.5167,0.0,0.025,0.0083
0.48,339.1521,943.3544,775.3631,-89.4649,0.001,-179.9999,-0.5427,0.6267,-0.2336,-0.0126,-0.0845,-0.0628,-0.1333,0.4,-0.5167,0.0083,0.05,0.0167
0.492,339.152,943.3539,775.3546,-89.4639,0.0007,180.0,-0.6423,0.7726,-0.4052,-0.0107,-0.0751,-0.0618,-0.0083,-0.0417,-0.7083,0.0833,-0.025,-0.0083
