time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.822,-8.6784,-23.7797,1.2499,-1.5107,0.0631,0.0,0.0,0.0,0.0,0.0,0.0
0.012,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-16.0175,-8.5249,-23.9407,1.2506,-1.4977,0.0715,0.0,0.0,0.0,0.0,0.0,0.0
0.024,338.6793,942.6676,774.3312,-94.5309,0.0004,179.9999,-15.851,-8.6544,-23.7372,1.2472,-1.5037,0.0638,-0.2417,0.0833,0.0,0.0083,0.0,0.0
0.036,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-16.0054,-8.4868,-23.7201,1.2346,-1.5022,0.0714,0.2417,-0.0833,0.0,-0.0083,0.0,0.0
0.048,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.8383,-8.5477,-23.4724,1.2291,-1.5168,0.0614,0.0,0.0,0.0,0.0,0.0,0.0
0.06,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-16.0005,-8.3834,-23.8477,1.215,-1.5126,0.0645,0.0,0.0,0.0,0.0,0.0,0.0
0.072,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.7314,-8.4531,-23.8525,1.2152,-1.5181,0.0631,0.0,0.0,0.0,0.0,0.0,0.0
0.084,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.9214,-8.3755,-23.7647,1.2194,-1.5177,0.0629,0.0,0.0,0.0,0.0,0.0,0.0
0.096,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.8429,-8.5667,-23.3911,1.2273,-1.5109,0.0595,0.0,0.0,0.0,0.0,0.0,0.0
0.108,338.6816,942.6649,774.3292,-94.531,0.0002,179.9999,-16.0436,-8.6025,-23.682,1.2452,-1.5049,0.0695,-0.05,-0.1417,-0.1667,0.0,-0.0167,0.0
0.12,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.8903,-8.5856,-23.5579,1.2496,-1.5143,0.0663,0.05,0.1417,0.1667,0.0,0.0167,0.0
0.132,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.8652,-8.537,-23.985,1.2338,-1.4987,0.0684,0.0,0.0,0.0,0.0,0.0,0.0
0.144,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.9931,-8.4474,-23.9823,1.2276,-1.4999,0.0669,0.0,0.0,0.0,0.0,0.0,0.0
0.156,338.6816,942.6649,774.3292,-94.531,0.0002,179.9999,-15.8645,-8.4232,-23.6818,1.2277,-1.5149,0.0643,-0.05,-0.1417,-0.1667,0.0,-0.0167,0.0
0.168,338.683,942.6689,774.3312,-94.5311,0.0007,180.0,-15.9413,-8.3683,-23.8081,1.2031,-1.5117,0.0604,0.1167,0.3333,0.1667,-0.0083,0.0417,0.0083
0.18,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.7507,-8.3466,-23.3778,1.2165,-1.5149,0.0658,-0.0667,-0.1917,0.0,0.0083,-0.025,-0.0083
0.192,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.9344,-8.4789,-23.8155,1.236,-1.5039,0.065,0.0,0.0,0.0,0.0,0.0,0.0
0.204,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.7758,-8.6142,-23.6515,1.2475,-1.5063,0.0638,0.0,0.0,0.0,0.0,0.0,0.0
0.216,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.8829,-8.5695,-23.5989,1.2378,-1.496,0.0702,0.0,0.0,0.0,0.0,0.0,0.0
0.228,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.874,-8.5346,-23.3909,1.2441,-1.5079,0.0635,0.0,0.0,0.0,0.0,0.0,0.0
0.24,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.9189,-8.4646,-23.7681,1.2258,-1.505,0.0658,0.0,0.0,0.0,0.0,0.0,0.0
0.252,338.6822,942.6666,774.3312,-94.531,0.0004,179.9999,-15.7253,-8.4404,-23.601,1.2227,-1.5107,0.0626,0.0,0.0,0.0,0.0,0.0,0.0
0.264,338.6823,942.6669,774.3289,-94.531,0.0002,179.9999,-15.8448,-8.2996,-24.1037,1.2039,-1.5045,0.0667,0.0083,0.025,-0.1917,0.0,-0.0167,0.0
0.276,338.6829,942.6685,774.3308,-94.531,0.0004,179.9999,-15.8899,-8.3917,-23.7664,1.2057,-1.5106,0.0612,0.05,0.1333,0.1583,0.0,0.0167,0.0
0.288,338.6829,942.6685,774.3308,-94.531,0.0004,179.9999,-15.7572,-8.3354,-23.5949,1.2151,-1.5055,0.066,0.0,0.0,0.0,0.0,0.0,0.0
0.3,338.6829,942.6685,774.3308,-94.531,0.0004,179.9999,-15.6928,-8.5994,-23.4759,1.2326,-1.5008,0.0661,0.0,0.0,0.0,0.0,0.0,0.0
0.312,338.6836,942.6705,774.3305,-94.531,0.0004,179.9999,-15.9015,-8.5632,-23.687,1.2439,-1.4991,0.0687,0.0583,0.1667,-0.025,0.0,0.0,0.0
0.324,338.6837,942.6708,774.3282,-94.531,0.0002,179.9999,-15.7655,-8.4904,-23.5598,1.2356,-1.4908,0.0695,0.0083,0.025,-0.1917,0.0,-0.0167,0.0
0.336,338.6844,942.6727,774.3279,-94.531,0.0002,179.9999,-15.6661,-8.393,-23.4799,1.2366,-1.4989,0.0639,0.0583,0.1583,-0.025,0.0,0.0,0.0
0.348,338.6879,942.6733,774.3299,-94.5312,0.0004,179.9999,-15.8017,-8.4833,-23.4359,1.2252,-1.493,0.0627,0.2917,0.05,0.1667,-0.0167,0.0167,0.0
0.36,338.6886,942.6753,774.3295,-94.5312,0.0004,179.9999,-15.7166,-8.3539,-23.2977,1.2073,-1.5019,0.0638,0.0583,0.1667,-0.0333,0.0,0.0,0.0
0.372,338.6895,942.6778,774.3247,-94.5312,0.0,179.9998,-15.7584,-8.1852,-23.5567,1.1974,-1.4866,0.0633,0.075,0.2083,-0.4,0.0,-0.0333,-0.0083
0.384,338.6903,942.68,774.322,-94.5312,-0.0001,179.9998,-15.5237,-8.4347,-23.4415,1.2149,-1.4838,0.0621,0.0667,0.1833,-0.225,0.0,-0.0083,0.0
0.396,338.6918,942.6842,774.3191,-94.5312,-0.0003,179.9997,-15.584,-8.3796,-23.4399,1.2081,-1.4657,0.0659,0.125,0.35,-0.2417,0.0,-0.0167,-0.0083
0.408,338.6964,942.6879,774.3116,-94.5314,-0.0008,179.9996,-15.1673,-8.4141,-23.7601,1.2219,-1.4468,0.0646,0.3833,0.3083,-0.625,-0.0167,-0.0417,-0.0083
0.42,338.6991,942.6956,774.3103,-94.5314,-0.0008,179.9996,-14.8958,-8.448,-24.7151,1.2196,-1.4136,0.068,0.225,0.6417,-0.1083,0.0,0.0,0.0
0.432,338.7007,942.7001,774.3051,-94.5314,-0.0012,179.9995,-13.8417,-8.4058,-26.7641,1.2098,-1.3786,0.063,0.1333,0.375,-0.4333,0.0,-0.0333,-0.0083
0.444,338.703,942.7065,774.2996,-94.5314,-0.0015,179.9994,-13.8697,-8.4962,-27.1334,1.2324,-1.3158,0.0662,0.1917,0.5333,-0.4583,0.0,-0.025,-0.0083
0.456,338.7088,942.7135,774.296,-94.5316,-0.0017,179.9993,-13.6732,-8.4515,-27.3606,1.225,-1.2787,0.0678,0.4833,0.5833,-0.3,-0.0167,-0.0167,-0.0083
0.468,338.7104,942.7179,774.2908,-94.5316,-0.002,179.9993,-13.8351,-8.6916,-27.865,1.2495,-1.3064,0.0718,0.1333,0.3667,-0.4333,0.0,-0.025,0.0
0.48,338.7126,942.724,774.2875,-94.5316,-0.0022,179.9992,-13.2384,-8.8559,-27.7219,1.2523,-1.2712,0.0695,0.1833,0.5083,-0.275,0.0,-0.0167,-0.0083
0.492,338.7183,942.7307,774.2862,-94.5317,-0.0022,179.9992,-13.5813,-8.9192,-27.0804,1.2922,-1.2746,0.0722,0.475,0.5583,-0.1083,-0.0083,0.0,0.0
0.504,338.7243,942.7383,774.278,-94.5319,-0.0027,179.9991,-13.2902,-9.1654,-26.8221,1.3255,-1.1727,0.0822,0.5,0.6333,-0.6833,-0.0167,-0.0417,-0.0083
