time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-0.0343,-0.0056,0.2211,0.0045,-0.0026,-0.0046,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-0.0961,0.0588,0.0135,-0.0065,0.0048,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,0.058,-0.0839,0.3063,-0.001,-0.0027,-0.0047,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-0.016,0.0737,0.0936,0.001,0.0047,-0.0027,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.1041,943.2924,775.1259,-89.9998,0.0009,-179.9999,0.1254,-0.0876,0.1735,-0.0027,0.0041,-0.0054,-0.2417,0.0917,0.0,0.0167,0.0,0.0
0.06,339.1064,943.2897,775.124,-90.0,0.0007,180.0,-0.0032,-0.0201,-0.0823,-0.0061,0.008,-0.0059,0.1917,-0.225,-0.1583,-0.0167,-0.0167,-0.0083
0.072,339.1035,943.2907,775.124,-89.9998,0.0007,180.0,0.0167,0.0773,0.1775,0.007,-0.0024,-0.0044,-0.2417,0.0833,0.0,0.0167,0.0,0.0
0.084,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-0.0018,0.0324,-0.0325,-0.0084,0.0045,-0.0025,0.2917,0.05,0.1583,-0.0167,0.0167,0.0083
0.096,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,0.0544,-0.0525,0.0466,-0.0006,0.0024,-0.0052,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1064,943.2897,775.124,-90.0,0.0007,180.0,-0.0434,0.0239,0.0931,-0.0025,0.0,-0.0052,-0.05,-0.1333,-0.1583,0.0,-0.0167,-0.0083
0.12,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,0.0237,-0.0304,0.0044,-0.0048,0.0086,-0.0044,0.05,0.1333,0.1583,0.0,0.0167,0.0083
0.132,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,0.0817,-0.0455,-0.041,0.0024,-0.0013,-0.0067,0.0,0.0,0.0,0.0,0.0,0.0
0.144,339.1064,943.2897,775.124,-90.0,0.0007,180.0,-0.1223,0.0491,-0.1565,-0.0065,0.0085,0.0008,-0.05,-0.1333,-0.1583,0.0,-0.0167,-0.0083
0.156,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,0.0592,-0.1096,0.3451,0.0016,-0.001,-0.0065,0.05,0.1333,0.1583,0.0,0.0167,0.0083
0.168,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-0.0976,0.0931,-0.1144,-0.006,0.0098,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
0.18,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,0.0289,-0.0641,0.0878,-0.0008,0.0044,-0.0062,0.0,0.0,0.0,0.0,0.0,0.0
0.192,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-0.1017,-0.0244,0.0106,-0.0105,0.0049,-0.0036,0.0,0.0,0.0,0.0,0.0,0.0
0.204,339.1055,943.2874,775.124,-89.9999,0.0004,179.9999,0.1072,0.053,0.1276,0.0035,-0.0001,-0.0084,-0.125,-0.325,-0.1583,0.0083,-0.0417,-0.0167
0.216,339.1064,943.2897,775.124,-90.0,0.0007,180.0,-0.1187,0.0469,0.0538,-0.0036,0.0067,-0.002,0.075,0.1917,0.0,-0.0083,0.025,0.0083
0.228,339.1035,943.2907,775.124,-89.9998,0.0007,180.0,0.1036,-0.1317,0.1305,-0.0002,0.0027,-0.0054,-0.2417,0.0833,0.0,0.0167,0.0,0.0
0.24,339.1064,943.2897,775.124,-90.0,0.0007,180.0,-0.1378,0.06,0.1875,-0.0019,0.0044,0.0012,0.2417,-0.0833,0.0,-0.0167,0.0,0.0
0.252,339.1055,943.2874,775.124,-89.9999,0.0004,179.9999,-0.0186,-0.0359,0.2626,-0.0019,0.004,-0.0047,-0.075,-0.1917,0.0,0.0083,-0.025,-0.0083
0.264,339.1064,943.2897,775.124,-90.0,0.0007,180.0,0.0258,-0.0579,0.048,-0.0037,0.0077,-0.0037,0.075,0.1917,0.0,-0.0083,0.025,0.0083
0.276,339.0999,943.2898,775.1243,-89.9996,0.0007,180.0,0.047,0.0355,-0.0814,-0.0055,0.0074,-0.005,-0.5417,0.0083,0.025,0.0333,0.0,0.0
0.288,339.1058,943.288,775.122,-90.0,0.0006,179.9999,-0.0643,-0.0369,0.1717,0.0041,0.0063,-0.0072,0.4917,-0.15,-0.1917,-0.0333,-0.0083,-0.0083
0.3,339.1058,943.288,775.122,-90.0,0.0006,179.9999,-0.0935,0.1442,-0.203,-0.0009,0.0089,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0
0.312,339.1052,943.2864,775.1201,-90.0,0.0004,179.9999,-0.0387,-0.0544,0.1799,0.001,0.0009,-0.003,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0
0.324,339.104,943.2831,775.1162,-90.0,0.0001,179.9998,-0.171,0.0362,-0.156,-0.0081,0.0015,-0.0016,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.336,339.1036,943.2821,775.1123,-90.0,0.0001,179.9998,0.0111,-0.0393,-0.037,0.0026,-0.0055,-0.0058,-0.0333,-0.0833,-0.325,0.0,0.0,0.0
0.348,339.1018,943.2771,775.1064,-90.0,-0.0004,179.9996,-0.4173,-0.3429,-0.374,0.0355,-0.0081,0.0013,-0.15,-0.4167,-0.4917,0.0,-0.0417,-0.0167
0.36,339.1007,943.2738,775.1025,-90.0,-0.0007,179.9995,-0.5182,-0.4152,-0.2447,0.0498,-0.0269,-0.0013,-0.0917,-0.275,-0.325,0.0,-0.025,-0.0083
0.372,339.1003,943.2728,775.0986,-90.0,-0.0007,179.9995,-0.7328,-0.5042,-0.8749,0.0731,-0.044,0.0062,-0.0333,-0.0833,-0.325,0.0,0.0,0.0
0.384,339.0992,943.2697,775.0925,-90.0,-0.0012,179.9993,-0.763,-0.6963,-1.0547,0.1112,-0.0674,0.0023,-0.0917,-0.2583,-0.5083,0.0,-0.0417,-0.0167
0.396,339.0982,943.2671,775.0866,-90.0,-0.0013,179.9993,-1.1783,-0.8906,-1.4722,0.1306,-0.0788,0.0074,-0.0833,-0.2167,-0.4917,0.0,-0.0083,0.0
