time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.5122,-10.2875,-22.0064,1.5156,-1.5756,0.1234,0.0,0.0,0.0,0.0,0.0,0.0
0.012,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.6435,-10.3183,-21.6254,1.5287,-1.5765,0.121,0.0,0.0,0.0,0.0,0.0,0.0
0.024,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.6995,-10.0526,-20.9689,1.5111,-1.5866,0.1223,0.0,0.0,0.0,0.0,0.0,0.0
0.036,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.6952,-10.1885,-20.6248,1.5079,-1.6059,0.1178,0.0,0.0,0.0,0.0,0.0,0.0
0.048,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.6995,-10.0193,-21.4308,1.4877,-1.59,0.1232,0.0,0.0,0.0,0.0,0.0,0.0
0.06,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.4311,-10.0651,-21.793,1.4957,-1.5913,0.1139,0.0,0.0,0.0,0.0,0.0,0.0
0.072,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.5111,-9.9209,-21.8311,1.4916,-1.5772,0.1188,0.0,0.0,0.0,0.0,0.0,0.0
0.084,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.5627,-10.0448,-21.275,1.5036,-1.5974,0.1148,0.0,0.0,0.0,0.0,0.0,0.0
0.096,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.6917,-10.1937,-20.7575,1.5168,-1.5907,0.121,0.0,0.0,0.0,0.0,0.0,0.0
0.108,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.6122,-10.1378,-20.6702,1.5188,-1.601,0.1203,0.0,0.0,0.0,0.0,0.0,0.0
0.12,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.57,-10.0884,-21.4047,1.5239,-1.582,0.1228,0.0,0.0,0.0,0.0,0.0,0.0
0.132,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.4161,-10.1809,-21.8427,1.5151,-1.5777,0.1176,0.0,0.0,0.0,0.0,0.0,0.0
0.144,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.785,-10.0951,-21.4805,1.5033,-1.583,0.1229,0.0,0.0,0.0,0.0,0.0,0.0
0.156,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.6936,-9.9205,-21.0036,1.4889,-1.5988,0.1195,0.0,0.0,0.0,0.0,0.0,0.0
0.168,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.6726,-9.9137,-20.9643,1.4859,-1.6024,0.1154,0.0,0.0,0.0,0.0,0.0,0.0
0.18,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.6472,-10.0307,-21.4889,1.4994,-1.5771,0.1188,0.0,0.0,0.0,0.0,0.0,0.0
0.192,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.5621,-10.2078,-21.6213,1.512,-1.5777,0.1205,0.0,0.0,0.0,0.0,0.0,0.0
0.204,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.4938,-10.2107,-21.7977,1.5119,-1.5701,0.1198,0.0,0.0,0.0,0.0,0.0,0.0
0.216,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.5663,-10.1943,-21.067,1.527,-1.5811,0.1205,0.0,0.0,0.0,0.0,0.0,0.0
0.228,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.824,-10.0691,-20.7098,1.5065,-1.5878,0.121,0.0,0.0,0.0,0.0,0.0,0.0
0.24,338.7902,942.5983,774.6653,-90.2134,0.0006,179.9999,-17.5109,-10.0459,-20.8841,1.5004,-1.6032,0.1168,0.2417,-0.0833,0.0,-0.0167,0.0,0.0
0.252,338.7873,942.5993,774.6653,-90.2132,0.0006,179.9999,-17.6216,-9.9891,-21.6139,1.4999,-1.5775,0.1216,-0.2417,0.0833,0.0,0.0167,0.0,0.0
0.264,338.788,942.6013,774.665,-90.2132,0.0006,179.9999,-17.4443,-9.9982,-21.6975,1.5011,-1.5954,0.1205,0.0583,0.1667,-0.025,0.0,0.0,0.0
