time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,0.0738,-0.0925,0.1505,-0.0075,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,-0.0197,0.1144,0.0374,-0.0063,0.0084,0.0119,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,0.0561,-0.0181,0.3263,-0.0036,0.0018,0.004,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,-0.1081,-0.1242,-0.1365,-0.018,0.0081,0.0077,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,0.1727,-0.0067,-0.0143,-0.0081,-0.0004,0.0055,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,-0.0711,-0.0322,0.1596,-0.008,0.0041,0.0058,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,0.0261,-0.0823,0.2371,-0.0059,0.0064,0.0023,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.6079,944.3763,775.1246,-90.0001,0.0003,179.9998,-0.006,-0.0707,0.1992,-0.0146,0.0051,0.0033,0.0083,0.025,-0.1833,0.0,-0.0167,-0.0083
0.096,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,-0.0694,-0.0036,0.2434,-0.0062,0.0049,0.0048,-0.0083,-0.025,0.1833,0.0,0.0167,0.0083
0.108,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,0.0312,-0.0026,0.2415,-0.0034,0.0037,0.0049,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,0.0393,-0.0281,-0.047,-0.0185,0.012,0.0127,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.6087,944.3782,775.1268,-90.0001,0.0009,-180.0,-0.0447,0.0373,0.162,-0.0072,0.0037,0.0076,0.075,0.1833,0.0,0.0,0.0333,0.0083
0.144,339.6087,944.3782,775.1268,-90.0001,0.0009,-180.0,-0.0174,0.0541,0.1227,-0.0055,0.0042,0.011,0.0,0.0,0.0,0.0,0.0,0.0
0.156,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,0.0492,-0.037,0.1116,-0.0068,0.0086,0.005,-0.075,-0.1833,0.0,0.0,-0.0333,-0.0083
0.168,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,-0.0969,-0.0169,0.2903,-0.0108,0.0044,0.0064,0.0,0.0,0.0,0.0,0.0,0.0
0.18,339.6078,944.376,775.1268,-90.0001,0.0005,179.9999,0.0519,-0.1839,0.0687,-0.0056,0.0021,0.0042,0.0,0.0,0.0,0.0,0.0,0.0
0.192,339.6087,944.3782,775.1268,-90.0001,0.0009,-180.0,-0.0818,0.0258,0.0349,-0.0177,0.0067,0.0069,0.075,0.1833,0.0,0.0,0.0333,0.0083
0.204,339.6081,944.3766,775.1249,-90.0001,0.0007,180.0,0.0519,-0.0735,0.1538,-0.0058,0.0028,0.0034,-0.05,-0.1333,-0.1583,0.0,-0.0167,-0.0
0.216,339.6073,944.3743,775.1249,-89.9991,0.0003,179.9998,0.0002,0.0429,-0.0067,-0.0102,0.0066,0.0103,-0.0667,-0.1917,0.0,0.0833,-0.0333,-0.0167
0.228,339.6081,944.3766,775.1249,-90.0001,0.0007,180.0,0.0975,-0.0699,0.1964,-0.0088,0.0039,0.0033,0.0667,0.1917,0.0,-0.0833,0.0333,0.0167
0.24,339.6081,944.3766,775.1249,-89.9991,0.0007,180.0,-0.0738,-0.0292,-0.0943,-0.0094,0.0067,0.0086,0.0,0.0,0.0,0.0833,0.0,0.0
0.252,339.6081,944.3766,775.1249,-90.0001,0.0007,180.0,0.0014,-0.0493,0.0686,-0.0069,0.0025,0.0027,0.0,0.0,0.0,-0.0833,0.0,0.0
0.264,339.6081,944.3766,775.1249,-90.0001,0.0007,180.0,-0.0744,-0.003,0.0297,-0.0092,0.0067,0.0051,0.0,0.0,0.0,0.0,0.0,0.0
0.276,339.6081,944.3766,775.1249,-90.0001,0.0007,180.0,0.0753,-0.0342,0.069,-0.0068,0.0016,0.0036,0.0,0.0,0.0,0.0,0.0,0.0
0.288,339.6075,944.3749,775.1229,-90.0001,0.0005,179.9999,-0.0363,-0.0786,-0.0561,-0.0176,0.0105,0.0052,-0.05,-0.1417,-0.1667,0.0,-0.0167,-0.0083
0.3,339.6075,944.3749,775.1229,-90.0001,0.0005,179.9999,0.0262,-0.0021,0.0278,-0.0063,0.0055,0.0052,0.0,0.0,0.0,0.0,0.0,0.0
0.312,339.6075,944.3749,775.1229,-90.0001,0.0005,179.9999,0.0503,0.0079,-0.0167,-0.0062,0.0036,0.0037,0.0,0.0,0.0,0.0,0.0,0.0
0.324,339.6078,944.3758,775.1187,-90.0001,0.0006,179.9999,-0.0288,-0.0765,0.1987,-0.0117,0.0104,0.0048,0.025,0.075,-0.35,0.0,0.0083,0.0
0.336,339.6078,944.3758,775.1187,-90.0001,0.0006,179.9999,0.0498,-0.0459,0.1102,-0.0069,0.0036,0.0026,0.0,0.0,0.0,0.0,0.0,0.0
0.348,339.6072,944.3742,775.1168,-90.0001,0.0004,179.9999,-0.0804,0.06,-0.094,-0.0143,0.0117,0.0087,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0
0.36,339.6074,944.3748,775.1148,-90.0002,0.0006,179.9999,0.0507,-0.0714,0.2395,-0.0072,0.0036,0.0032,0.0167,0.05,-0.1667,-0.0083,0.0167,0.0
0.372,339.6074,944.3748,775.1148,-90.0002,0.0006,179.9999,-0.0817,0.0316,-0.0964,-0.0147,0.0117,0.007,0.0,0.0,0.0,0.0,0.0,0.0
0.384,339.607,944.3737,775.1109,-90.0002,0.0006,180.0,0.0022,-0.0752,0.026,-0.0057,0.0034,0.0035,-0.0333,-0.0917,-0.325,0.0,0.0,0.0083
0.396,339.6076,944.3752,775.1047,-90.0002,0.0008,-180.0,-0.1464,-0.0693,-0.0904,-0.0098,0.0076,0.011,0.05,0.125,-0.5167,0.0,0.0167,-0.0
0.408,339.6088,944.3787,775.1008,-90.0002,0.0016,-179.9997,-0.0229,-0.063,0.024,-0.0055,0.0037,0.0018,0.1,0.2917,-0.325,0.0,0.0667,-0.025
0.42,339.6078,944.376,775.095,-90.0002,0.0015,-179.9997,-0.099,-0.016,0.2477,-0.0123,0.0052,0.0065,-0.0833,-0.225,-0.4833,0.0,-0.0083,0.0
0.432,339.6084,944.3775,775.0888,-90.0003,0.0017,-179.9997,0.0513,-0.0112,0.1533,-0.005,0.0077,0.0042,0.05,0.125,-0.5167,-0.0083,0.0167,0.0
0.444,339.6082,944.377,775.0829,-90.0003,0.0019,-179.9996,-0.1517,0.0179,-0.1758,-0.0132,0.0118,0.0112,-0.0167,-0.0417,-0.4917,0.0,0.0167,-0.0083
0.456,339.6096,944.3808,775.0767,-90.0003,0.0025,-179.9994,0.0052,-0.0513,0.0725,-0.0054,0.0,0.0052,0.1167,0.3167,-0.5167,0.0,0.05,-0.0167
0.468,339.6086,944.3781,775.0709,-90.0003,0.0024,-179.9994,-0.0711,-0.0327,-0.0124,-0.0065,0.005,0.006,-0.0833,-0.225,-0.4833,0.0,-0.0083,0.0
0.48,339.6129,944.3808,775.0647,-90.0006,0.003,-179.9992,0.0649,-0.0771,0.1048,-0.0118,0.011,0.0,0.3583,0.225,-0.5167,-0.025,0.05,-0.0167
0.492,339.609,944.3792,775.0589,-90.0004,0.0028,-179.9992,-0.1157,-0.0312,0.1625,-0.005,0.0047,0.0082,-0.325,-0.1333,-0.4833,0.0167,-0.0167,0.0
0.504,339.6095,944.3807,775.0527,-89.9994,0.0031,-179.9992,0.0454,-0.068,0.068,-0.0102,0.007,0.0034,0.0417,0.125,-0.5167,0.0833,0.025,0.0
0.516,339.609,944.379,775.0533,-89.9994,0.0034,-179.999,-0.1033,-0.0175,0.2452,-0.0153,0.0053,0.004,-0.0417,-0.1417,0.05,0.0,0.025,-0.0167
