time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.6174,-5.0744,-4.2089,0.7609,-0.4444,0.0521,0.0,0.0,0.0,0.0,0.0,0.0
0.012,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.4894,-5.0926,-4.1255,0.765,-0.4501,0.0513,0.0,0.0,0.0,0.0,0.0,0.0
0.024,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.4885,-5.0754,-4.2939,0.7443,-0.4468,0.0499,0.0,0.0,0.0,0.0,0.0,0.0
0.036,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.4699,-5.1342,-3.9564,0.7599,-0.4511,0.0485,0.0,0.0,0.0,0.0,0.0,0.0
0.048,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.5914,-5.0879,-4.0302,0.7578,-0.4481,0.0561,0.0,0.0,0.0,0.0,0.0,0.0
0.06,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.4984,-5.152,-3.955,0.7553,-0.4533,0.0477,0.0,0.0,0.0,0.0,0.0,0.0
0.072,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.5759,-5.045,-4.2042,0.7523,-0.445,0.0539,0.0,0.0,0.0,0.0,0.0,0.0
0.084,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.4403,-5.1751,-3.9588,0.7653,-0.4514,0.0485,0.0,0.0,0.0,0.0,0.0,0.0
0.096,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.6107,-5.0576,-4.3791,0.7462,-0.4412,0.0507,0.0,0.0,0.0,0.0,0.0,0.0
0.108,338.8918,942.9692,775.0734,-92.6338,0.0011,-179.9999,-8.5243,-5.03,-3.8282,0.7538,-0.4532,0.0452,0.0,0.0,0.0,0.0917,0.0,0.0
0.12,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.6086,-5.0863,-3.8677,0.7652,-0.4538,0.0492,0.0,0.0,0.0,-0.0917,0.0,0.0
0.132,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.5956,-5.0549,-4.3852,0.7626,-0.4387,0.0506,0.0,0.0,0.0,0.0,0.0,0.0
0.144,338.8912,942.9675,775.0715,-92.6349,0.0009,-180.0,-8.5237,-4.9971,-4.0854,0.7572,-0.4482,0.0472,-0.05,-0.1417,-0.1583,0.0,-0.0167,0.0083
0.156,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.4001,-5.142,-4.2607,0.7612,-0.446,0.0481,0.05,0.1417,0.1583,0.0,0.0167,-0.0083
0.168,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.5191,-5.1319,-3.9138,0.76,-0.4489,0.0484,0.0,0.0,0.0,0.0,0.0,0.0
0.18,338.8912,942.9675,775.0715,-92.6349,0.0009,-180.0,-8.5142,-5.0288,-3.8276,0.7627,-0.4533,0.0477,-0.05,-0.1417,-0.1583,0.0,-0.0167,0.0083
0.192,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.5245,-5.1009,-3.7425,0.7544,-0.4473,0.0474,0.05,0.1417,0.1583,0.0,0.0167,-0.0083
0.204,338.8918,942.9692,775.0734,-92.6349,0.0011,-179.9999,-8.4768,-5.1023,-4.1246,0.7544,-0.4477,0.0505,0.0,0.0,0.0,0.0,0.0,0.0
0.216,338.8912,942.9675,775.0715,-92.6349,0.0009,-180.0,-8.4969,-5.145,-4.2549,0.7599,-0.4474,0.0505,-0.05,-0.1417,-0.1583,0.0,-0.0167,0.0083
0.228,338.8912,942.9675,775.0715,-92.6349,0.0009,-180.0,-8.657,-5.0309,-4.1181,0.7451,-0.4433,0.052,0.0,0.0,0.0,0.0,0.0,0.0
