time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.0993,943.3119,775.412,-91.5692,0.001,-179.9999,-0.2003,0.0549,0.11,0.006,-0.0071,-0.0013,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.0991,943.3113,775.4139,-91.5692,0.0008,-180.0,-0.0588,0.0073,-0.0955,-0.0006,-0.007,0.0057,-0.0167,-0.05,0.1583,0.0,-0.0167,0.0083
0.024,339.0999,943.3135,775.4139,-91.5692,0.0012,-179.9999,-0.2002,0.0015,0.112,0.0054,-0.007,0.0003,0.0667,0.1833,0.0,0.0,0.0333,-0.0083
0.036,339.0993,943.3119,775.412,-91.5692,0.001,-179.9999,-0.2745,0.0134,0.2011,0.0027,-0.0079,0.001,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0
0.048,339.0999,943.3135,775.4139,-91.5682,0.0012,-179.9999,0.0083,-0.0034,-0.2345,-0.0009,-0.0027,0.0001,0.05,0.1333,0.1583,0.0833,0.0167,0.0
0.06,339.0999,943.3135,775.4139,-91.5682,0.0012,-179.9999,-0.2007,-0.002,0.1134,0.0039,-0.0096,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.0999,943.3135,775.4139,-91.5692,0.0012,-179.9999,-0.2508,0.1362,0.1119,0.0041,-0.0067,-0.0012,0.0,0.0,0.0,-0.0833,0.0,0.0
0.084,339.0991,943.3113,775.4139,-91.5692,0.0008,-180.0,-0.0768,0.0747,0.0741,0.0047,-0.0078,0.0047,-0.0667,-0.1833,0.0,0.0,-0.0333,0.0083
0.096,339.0999,943.3135,775.4139,-91.5692,0.0012,-179.9999,-0.1474,0.1405,0.1167,0.007,-0.0079,0.0038,0.0667,0.1833,0.0,0.0,0.0333,-0.0083
0.108,339.0999,943.3135,775.4139,-91.5692,0.0012,-179.9999,-0.0491,-0.028,0.1547,0.0078,-0.0121,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.0999,943.3135,775.4139,-91.5692,0.0012,-179.9999,-0.2596,0.1219,-0.0564,-0.002,0.0018,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.0993,943.3119,775.412,-91.5692,0.001,-179.9999,-0.1534,-0.0064,0.1924,0.0037,-0.0118,-0.0047,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0
0.144,339.0985,943.3096,775.412,-91.5692,0.0006,180.0,-0.2344,0.1066,-0.178,-0.0036,-0.0009,0.0066,-0.0667,-0.1917,0.0,0.0,-0.0333,-0.0083
0.156,339.0991,943.3113,775.4139,-91.5692,0.0008,-180.0,-0.0262,0.0674,0.11,0.0074,-0.0117,-0.0003,0.05,0.1417,0.1583,0.0,0.0167,-0.0
0.168,339.0985,943.3096,775.412,-91.5692,0.0006,180.0,-0.2941,0.1088,0.202,0.0069,-0.0078,0.0019,-0.05,-0.1417,-0.1583,0.0,-0.0167,-0.0
0.18,339.0999,943.3135,775.4139,-91.5692,0.0012,-179.9999,-0.2266,-0.0438,0.157,0.0019,-0.0101,0.0002,0.1167,0.325,0.1583,0.0,0.05,0.0083
0.192,339.0993,943.3119,775.412,-91.5692,0.001,-179.9999,-0.1054,0.0451,0.028,0.0043,0.001,0.0045,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0
0.204,339.0993,943.3119,775.412,-91.5692,0.001,-179.9999,-0.181,0.046,0.2373,0.0014,-0.0049,-0.0023,0.0,0.0,0.0,0.0,0.0,0.0
0.216,339.0993,943.3119,775.412,-91.5692,0.001,-179.9999,-0.0845,0.019,0.0276,-0.0005,-0.0068,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
0.228,339.0993,943.3119,775.412,-91.5692,0.001,-179.9999,-0.0853,0.0183,0.0711,-0.002,-0.0076,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
0.24,339.0986,943.3099,775.4097,-91.5692,0.0005,179.9999,-0.2476,0.0361,0.3275,0.0059,-0.0033,0.0016,-0.0583,-0.1667,-0.1917,0.0,-0.0417,-0.0167
0.252,339.0993,943.3119,775.412,-91.5692,0.001,-179.9999,-0.2789,0.1317,0.1602,-0.0004,-0.0022,0.0028,0.0583,0.1667,0.1917,0.0,0.0417,0.0167
0.264,339.0993,943.3119,775.412,-91.5692,0.001,-179.9999,-0.1011,0.0212,0.065,0.007,-0.0124,-0.0028,0.0,0.0,0.0,0.0,0.0,0.0
0.276,339.0987,943.3102,775.41,-91.5692,0.0008,-180.0,-0.2777,0.07,0.0358,-0.001,-0.0071,0.0046,-0.05,-0.1417,-0.1667,0.0,-0.0167,0.0083
0.288,339.0981,943.3086,775.4081,-91.5692,0.0007,180.0,-0.1026,-0.0806,0.1968,0.0043,-0.0098,0.0002,-0.05,-0.1333,-0.1583,0.0,-0.0083,-0.0
0.3,339.0976,943.3072,775.4039,-91.5692,0.0003,179.9999,-0.108,0.0095,-0.0529,-0.0005,-0.0048,0.0056,-0.0417,-0.1167,-0.35,0.0,-0.0333,-0.0083
