time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-8.9183,-8.6508,-9.9044,1.3116,-0.5634,0.1235,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1692,943.4408,774.1053,-90.1056,0.0011,-179.9999,-8.9766,-8.5474,-10.3295,1.3085,-0.5468,0.1289,0.0,0.0,0.0,0.0917,0.0,0.0
0.024,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-8.9704,-8.6074,-9.8628,1.3077,-0.5687,0.1194,0.0,0.0,0.0,-0.0917,0.0,0.0
0.036,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-9.0743,-8.5652,-9.6813,1.2994,-0.561,0.1257,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-8.9649,-8.6845,-9.6476,1.3112,-0.5679,0.1215,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-9.0349,-8.5092,-10.0642,1.2926,-0.5589,0.1272,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-8.8873,-8.5365,-9.944,1.295,-0.5606,0.1229,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-8.9989,-8.4908,-10.3265,1.3077,-0.5542,0.1283,0.0,0.0,0.0,0.0,0.0,0.0
0.096,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-8.7884,-8.561,-9.9061,1.2975,-0.5601,0.1212,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-9.1076,-8.4149,-9.7213,1.2908,-0.56,0.1251,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-8.8343,-8.5721,-10.1269,1.3034,-0.5628,0.1166,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.1692,943.4408,774.1053,-90.1067,0.0011,-179.9999,-8.9142,-8.6171,-9.8278,1.3193,-0.5576,0.12,0.0,0.0,0.0,0.0,0.0,0.0
0.144,339.1684,943.4385,774.1053,-90.1067,0.0007,180.0,-9.0216,-8.5486,-10.195,1.2847,-0.5565,0.1248,-0.0667,-0.1917,0.0,0.0,-0.0333,-0.0083
0.156,339.1684,943.4385,774.1053,-90.1067,0.0007,180.0,-8.8823,-8.5217,-9.3873,1.2936,-0.5718,0.119,0.0,0.0,0.0,0.0,0.0,0.0
